CompanyName,TypeOfLaptop,Inches,ScreenResolution,Cpu,Ram,Memory,Gpu,OpSys,Weight,Price
Microsoft,Business Laptop,12.843452381281553,Full HD,Intel Pentium Quad Core N4200,4GB,256GB eMMC,NVIDIA GeForce GTX 1650,No OS,3.1417289780426128,37574.55756550628
Acer,Gaming,15.00525993992791,IPS Panel Retina Display 2560x1600,Intel Core i7,16GB,1TB SSHD,AMD Radeon RX 5600M,Linux,4.717237302178823,67887.02018023719
Apple,2 in 1 Convertible,12.066041212368946,IPS Panel Retina Display 2560x1600,AMD Ryzen 5,16GB,1TB HDD,AMD Radeon RX 5600M,Windows 10,2.9048965520422074,48090.56434972363
Microsoft,Business Laptop,15.466452937353047,4K,Intel Atom x5-Z8550,8GB,2TB SATA SSD,NVIDIA GeForce GTX 1650,No OS,4.050513490314376,68958.68588297878
Acer,WorkStation,13.70624592532264,IPS Panel Retina Display 2560x1600,Intel Xeon E3-1505M ,8GB,512GB eMMC,Intel Iris Xe Graphics,No OS,4.944119418569347,32823.03715924651
Acer,2 in 1 Convertible,15.324095446565657,2K,Intel Pentium Quad Core N4200,16GB,2TB NVMe SSD,AMD Radeon RX 5600M,Windows 10,3.495027857608244,51833.38462054018
Apple,NoteBook,11.08562054914182,2K,Intel Core i9,4GB,1TB HDD,NVIDIA GeForce GTX 1650,Linux,3.2107475855360823,30060.275099916173
lenevo,NoteBook,15.943900260904158,4K,AMD Ryzen 5,16GB,128GB PCIe SSD,NVIDIA GeForce GTX 1650,Linux,2.121737538624763,50602.21977368198
MSI,Gaming,13.715775373826336,2K,AMD Ryzen 5,4GB,256GB SSD,NVIDIA GeForce GTX 1650,Windows 10,4.059215526138811,64825.55843895235
Apple,Business Laptop,14.254947574236324,IPS Panel Full HD / Touchscreen 1920x1080,Intel Celeron Dual Core 3855U ,16GB,512GB NVMe SSD,NVIDIA GeForce GTX 1650,No OS,4.1646972742109,60269.73362611211
Dell,NoteBook,12.252211081253936,4K,Intel Celeron Dual Core 3855U ,8GB,512GB NVMe SSD,NVIDIA GeForce GTX 1650,Linux,2.0407215790777853,72642.88772635661
MSI,2 in 1 Convertible,12.391031009364344,HD 1920x1080 ,AMD A9-Series 9420,8GB,256GB eMMC,NVIDIA GeForce GTX 1650,macOS,2.6907203238868718,69553.26979804
Microsoft,Gaming,11.946921246417723,4K,Intel Xeon E3-1505M ,8GB,256GB SSD,AMD Radeon RX 5600M,No OS,4.120910455076005,30558.75110708639
MSI,Business Laptop,11.82967060658667,IPS Panel Retina Display 2560x1600,AMD Ryzen 5,16GB,256GB SSD,AMD Radeon RX 5600M,Linux,2.7261415129353894,32899.33127493427
Microsoft,NoteBook,12.129722096113227,IPS Panel Retina Display 2560x1600,Intel Atom x5-Z8550,8GB,512GB eMMC,AMD Radeon RX 5600M,Windows 11,2.224921262362285,64115.38941607113
Asus,Business Laptop,17.320824443519037,Full HD,Intel Core i5,4GB,4TB HDD,AMD Radeon RX 5600M,Windows 11,2.813597785240732,66941.85897835881
Asus,UltraBook,16.97581652976771,HD 1920x1080 ,Intel Atom x5-Z8550,12GB,256GB PCIe SSD,Intel Iris Xe Graphics,macOS,4.129426571129354,42641.004175007474
lenevo,NoteBook,14.354029517951787,4K,Intel Celeron Dual Core 3855U ,4GB,2TB HDD,Intel Iris Xe Graphics,macOS,4.951757434439967,37789.12259256983
MSI,Gaming,15.07385117215349,4K,AMD A9-Series 9420,16GB,2TB SATA SSD,Intel Iris Xe Graphics,Windows 10,4.884387023586054,58568.15012250724
Apple,WorkStation,11.84112245624484,2K,Intel Core i5,16GB,4TB HDD,Intel Iris Xe Graphics,Linux,2.7530996502636773,30728.209206270192
hp,NoteBook,12.139515186526141,Full HD,Intel Atom x5-Z8550,16GB,512GB NVMe SSD,NVIDIA GeForce GTX 1650,Linux,2.2019617461256127,58953.88557316731
Microsoft,Business Laptop,12.633543847229138,Full HD,Intel Pentium Quad Core N4200,16GB,1TB HDD,NVIDIA GeForce GTX 1650,Windows 11,3.0758358519977245,67737.93218142918
Acer,NoteBook,14.685216278573577,IPS Panel Full HD / Touchscreen 1920x1080,AMD A9-Series 9420,4GB,512GB eMMC,Intel Iris Xe Graphics,Windows 10,3.316956907572885,69212.95622441915
lenevo,Business Laptop,15.295443550520508,2K,Intel Atom x5-Z8550,4GB,2TB HDD,NVIDIA GeForce GTX 1650,macOS,3.996466369849508,60204.54148739728
Dell,Gaming,11.482939128992532,2K,AMD Ryzen 7,4GB,2TB SATA SSD,AMD Radeon RX 5600M,No OS,2.8498840786005886,55168.81258165011
lenevo,2 in 1 Convertible,14.096177775340657,IPS Panel Full HD / Touchscreen 1920x1080,AMD Ryzen 7,8GB,1TB HDD,Intel Iris Xe Graphics,Windows 11,2.018649034914299,30727.567192300674
MSI,2 in 1 Convertible,17.308781079015514,HD 1920x1080 ,Intel Atom x5-Z8550,4GB,1TB HDD,AMD Radeon RX 5600M,macOS,2.739824962239281,36216.36182551057
lenevo,2 in 1 Convertible,14.851199268454936,HD 1920x1080 ,Intel Xeon E3-1505M ,12GB,256GB eMMC,NVIDIA GeForce GTX 1650,No OS,2.9150548143620627,58882.01076602837
Apple,UltraBook,14.560970540448189,HD 1920x1080 ,Intel Pentium Quad Core N4200,8GB,1TB HDD,Intel Iris Xe Graphics,Windows 11,2.355464806507927,43884.19253731454
Acer,WorkStation,17.60746202396423,IPS Panel Full HD / Touchscreen 1920x1080,Intel Xeon E3-1505M ,16GB,128GB SSD,AMD Radeon RX 5600M,macOS,2.41729662259294,69686.31398614083
Acer,2 in 1 Convertible,17.693613523298854,HD 1920x1080 ,AMD Ryzen 5,12GB,4TB HDD,NVIDIA GeForce GTX 1650,Windows 10,2.748919696115628,56875.185925570666
Microsoft,WorkStation,13.96266786092826,IPS Panel Retina Display 2560x1600,AMD Ryzen 7,12GB,2TB SATA SSD,Intel Iris Xe Graphics,Windows 11,2.4544763737213087,49896.377349046714
Dell,WorkStation,14.290012383993586,2K,Intel Core i7,8GB,4TB HDD,AMD Radeon RX 5600M,Linux,4.9905374137129215,89943.71793508196
Dell,Business Laptop,13.016323531588423,IPS Panel Retina Display 2560x1600,AMD Ryzen 5,12GB,512GB NVMe SSD,AMD Radeon RX 5600M,Linux,2.613225826567837,55193.68311402862
Dell,Business Laptop,12.514675560835455,2K,Intel Atom x5-Z8550,8GB,1TB SSHD,NVIDIA GeForce GTX 1650,Windows 10,4.994555876111637,80674.06926075724
Acer,WorkStation,11.719535888101976,4K,AMD A9-Series 9420,12GB,512GB eMMC,Intel Iris Xe Graphics,Windows 10,4.780136042615165,56514.47172659397
Apple,Business Laptop,14.762621751068092,IPS Panel Full HD / Touchscreen 1920x1080,Intel Xeon E3-1505M ,12GB,1TB HDD,AMD Radeon RX 5600M,Windows 10,2.4690825334321325,61624.30510971292
Microsoft,2 in 1 Convertible,11.38490299875776,2K,Intel Celeron Dual Core 3855U ,4GB,1TB Fusion Drive,AMD Radeon RX 5600M,Linux,4.003315056690504,53888.649538011145
Apple,2 in 1 Convertible,13.290073851272535,IPS Panel Retina Display 2560x1600,Intel Xeon E3-1505M ,8GB,512GB eMMC,AMD Radeon RX 5600M,macOS,2.5578574620452263,41203.282401904326
Chuwi,UltraBook,14.360200360095778,IPS Panel Full HD / Touchscreen 1920x1080,Intel Core i5,4GB,6TB HDD,AMD Radeon RX 5600M,Windows 11,3.9259385722114017,32092.57245543792
lenevo,UltraBook,15.022565366966003,IPS Panel Full HD / Touchscreen 1920x1080,Intel Xeon E3-1505M ,4GB,1TB SSHD,Intel Iris Xe Graphics,Linux,3.3553089030751635,61536.62263156721
hp,NoteBook,14.859941956293305,2K,AMD A9-Series 9420,16GB,4TB HDD,Intel Iris Xe Graphics,No OS,4.138339071194429,44091.55393510086
MSI,UltraBook,17.897189754238674,4K,Intel Core i7,8GB,1TB SSHD,NVIDIA GeForce GTX 1650,No OS,3.132239073238769,56389.19067282419
Asus,Business Laptop,11.848062249287587,IPS Panel Full HD / Touchscreen 1920x1080,AMD Ryzen 5,4GB,512GB SSD,Intel Iris Xe Graphics,No OS,4.632711576500857,34055.72669629878
Acer,Gaming,13.994794763617868,4K,Intel Core i9,16GB,2TB SATA SSD,NVIDIA GeForce GTX 1650,Windows 11,2.4807535083038004,41449.313604799005
Dell,Gaming,17.384368875352394,Full HD,Intel Pentium Quad Core N4200,4GB,1TB HDD,NVIDIA GeForce GTX 1650,macOS,4.742761565155614,54510.325689578574
MSI,Business Laptop,17.358817517260828,IPS Panel Full HD / Touchscreen 1920x1080,Intel Core i7,16GB,256GB SSD,AMD Radeon RX 5600M,Linux,3.35753171253894,35156.793917643714
hp,2 in 1 Convertible,17.594863951700695,Full HD,Intel Core i9,12GB,1TB NVMe SSD,AMD Radeon RX 5600M,Linux,4.200396489226057,63586.32853012156
Chuwi,UltraBook,12.466166494010277,HD 1920x1080 ,Intel Xeon E3-1505M ,12GB,256GB eMMC,NVIDIA GeForce GTX 1650,Windows 11,3.9511422688485327,58787.486671785126
lenevo,Gaming,11.54144921137921,IPS Panel Full HD / Touchscreen 1920x1080,Intel Core i7,12GB,256GB PCIe SSD,Intel Iris Xe Graphics,Windows 11,2.1186974690291214,57843.5816807129
hp,Gaming,13.775915447585625,IPS Panel Retina Display 2560x1600,AMD Ryzen 7,16GB,256GB SSD,AMD Radeon RX 5600M,macOS,2.4434634292968402,67021.31599298048
Chuwi,Business Laptop,16.32055650943999,HD 1920x1080 ,Intel Xeon E3-1505M ,4GB,1TB SSHD,NVIDIA GeForce GTX 1650,Linux,2.6171994442091924,58608.2473760046
Chuwi,Gaming,11.804267074577172,2K,Intel Celeron Dual Core 3855U ,16GB,128GB PCIe SSD,Intel Iris Xe Graphics,macOS,4.45033893545752,40703.89225763602
Apple,2 in 1 Convertible,15.632617174177366,IPS Panel Full HD / Touchscreen 1920x1080,Intel Core i7,8GB,128GB PCIe SSD,Intel Iris Xe Graphics,Windows 10,2.0048377260976693,62433.68420798851
Dell,NoteBook,14.96442834078819,HD 1920x1080 ,Intel Pentium Quad Core N4200,4GB,2TB NVMe SSD,Intel Iris Xe Graphics,macOS,3.0110090145270316,40954.45734365971
hp,NoteBook,13.741051654427796,2K,AMD Ryzen 5,16GB,128GB SSD,AMD Radeon RX 5600M,Linux,3.773022030147378,32119.865905833365
Microsoft,Gaming,16.75347547436789,IPS Panel Retina Display 2560x1600,Intel Atom x5-Z8550,12GB,2TB NVMe SSD,Intel Iris Xe Graphics,Linux,4.769910362373188,45467.431005684564
Microsoft,2 in 1 Convertible,11.421249050829235,HD 1920x1080 ,Intel Atom x5-Z8550,12GB,256GB Flash Storage,NVIDIA GeForce GTX 1650,No OS,4.713165107160292,50145.2863187178
Apple,NoteBook,15.434206098459722,4K,Intel Core i7,12GB,256GB SSD,NVIDIA GeForce GTX 1650,macOS,4.411684028556641,49703.426403464466
MSI,WorkStation,12.351585577901515,4K,Intel Celeron Dual Core 3855U ,12GB,512GB NVMe SSD,AMD Radeon RX 5600M,Windows 10,2.9260822848706667,60665.934079935985
lenevo,UltraBook,17.41901734365051,Full HD,AMD Ryzen 5,4GB,6TB HDD,Intel Iris Xe Graphics,Windows 11,2.64828160449283,30317.375906082965
Microsoft,WorkStation,12.017802836302726,2K,Intel Celeron Dual Core 3855U ,4GB,2TB NVMe SSD,NVIDIA GeForce GTX 1650,Linux,4.677674734884359,66965.46087558047
Apple,Gaming,16.43243323894324,IPS Panel Full HD / Touchscreen 1920x1080,Intel Xeon E3-1505M ,16GB,1TB HDD,NVIDIA GeForce GTX 1650,macOS,2.096364829530874,108584.76501632246
MSI,2 in 1 Convertible,11.187720253413946,IPS Panel Full HD / Touchscreen 1920x1080,Intel Celeron Dual Core 3855U ,12GB,1TB HDD,NVIDIA GeForce GTX 1650,macOS,2.9455716877173077,45464.34449041355
Asus,2 in 1 Convertible,12.219909161809198,4K,Intel Celeron Dual Core 3855U ,4GB,1TB HDD,AMD Radeon RX 5600M,Windows 11,3.9916894867104618,51920.13438536273
Microsoft,WorkStation,13.328197855237246,2K,AMD Ryzen 5,8GB,1TB HDD,Intel Iris Xe Graphics,Windows 10,2.1244677136709864,48494.54562262674
Microsoft,WorkStation,11.120567005886029,Full HD,AMD Ryzen 5,8GB,1TB HDD,AMD Radeon RX 5600M,No OS,3.052727075861687,69462.382210793
MSI,NoteBook,16.2287380163869,Full HD,Intel Xeon E3-1505M ,16GB,1TB Fusion Drive,Intel Iris Xe Graphics,No OS,2.68904509806854,66496.26291862907
hp,NoteBook,16.15118989515362,Full HD,Intel Xeon E3-1505M ,4GB,128GB PCIe SSD,AMD Radeon RX 5600M,Windows 10,2.3135786611664613,52161.86112225732
MSI,WorkStation,16.756671575803743,2K,Intel Pentium Quad Core N4200,8GB,512GB NVMe SSD,Intel Iris Xe Graphics,Windows 10,3.5279367626529696,47768.31732900601
MSI,NoteBook,15.570688673494983,4K,Intel Core i5,8GB,256GB eMMC,AMD Radeon RX 5600M,Linux,3.6951348508864004,46078.95939044829
Chuwi,NoteBook,13.56970561295395,4K,Intel Atom x5-Z8550,8GB,256GB Flash Storage,NVIDIA GeForce GTX 1650,macOS,3.8913404460401235,53175.50405828764
Dell,UltraBook,17.753948449255315,2K,AMD Ryzen 5,4GB,512GB SSD,AMD Radeon RX 5600M,Linux,4.94136219035206,35322.84596320719
hp,Gaming,13.040900977242782,2K,Intel Xeon E3-1505M ,16GB,256GB PCIe SSD,AMD Radeon RX 5600M,Windows 10,2.305968444672216,66913.18123843477
hp,UltraBook,12.348763009244529,4K,Intel Celeron Dual Core 3855U ,12GB,2TB HDD,NVIDIA GeForce GTX 1650,Windows 11,4.380123622768826,66464.77032209528
Asus,2 in 1 Convertible,14.508666407232646,2K,Intel Core i5,4GB,256GB SSD,NVIDIA GeForce GTX 1650,Windows 10,4.942111130070632,52837.89059037556
Apple,Gaming,11.948683321361631,HD 1920x1080 ,Intel Celeron Dual Core 3855U ,16GB,4TB HDD,Intel Iris Xe Graphics,macOS,4.023019759567232,107980.1869120305
Apple,UltraBook,17.585695463464774,Full HD,Intel Celeron Dual Core 3855U ,16GB,256GB PCIe SSD,NVIDIA GeForce GTX 1650,macOS,2.858030632454888,115137.36807732124
Chuwi,UltraBook,13.496067679517608,IPS Panel Full HD / Touchscreen 1920x1080,AMD A9-Series 9420,4GB,2TB SATA SSD,NVIDIA GeForce GTX 1650,Linux,2.7467358783080864,32804.83608362578
Dell,NoteBook,13.94623780206691,4K,Intel Core i9,8GB,512GB SSD,NVIDIA GeForce GTX 1650,No OS,2.7468963863281264,66524.45201954973
Asus,2 in 1 Convertible,13.05068392932045,4K,Intel Pentium Quad Core N4200,12GB,512GB NVMe SSD,NVIDIA GeForce GTX 1650,macOS,2.8464285336153528,60401.51976362475
Acer,NoteBook,17.256839758400645,2K,AMD Ryzen 7,4GB,2TB HDD,AMD Radeon RX 5600M,macOS,2.332907207816987,44628.92691127722
Acer,WorkStation,14.237178419194843,2K,AMD A9-Series 9420,16GB,1TB Fusion Drive,Intel Iris Xe Graphics,Windows 11,2.5813953643156724,33708.82456598411
MSI,NoteBook,17.05126398130826,HD 1920x1080 ,Intel Core i9,8GB,2TB SATA SSD,AMD Radeon RX 5600M,No OS,4.181453875395169,49446.97688310116
MSI,NoteBook,17.028597881433207,Full HD,Intel Core i7,12GB,4TB HDD,NVIDIA GeForce GTX 1650,Windows 10,4.456357355670874,46808.325103687166
Microsoft,Business Laptop,15.520740631686468,IPS Panel Retina Display 2560x1600,Intel Core i5,4GB,1TB Fusion Drive,Intel Iris Xe Graphics,Windows 11,3.1754263538185126,65754.52228609909
Asus,UltraBook,11.130820962230025,HD 1920x1080 ,Intel Core i7,8GB,1TB HDD,AMD Radeon RX 5600M,Linux,2.2746566558213726,36901.699526263095
Microsoft,UltraBook,15.211498514924942,4K,AMD A9-Series 9420,16GB,256GB Flash Storage,Intel Iris Xe Graphics,Linux,2.389627521952991,65776.13461510545
Asus,NoteBook,12.217018108485284,Full HD,Intel Core i7,12GB,2TB SATA SSD,AMD Radeon RX 5600M,Linux,2.5467712343667612,30632.82241444906
MSI,Gaming,14.188580951570506,IPS Panel Retina Display 2560x1600,Intel Core i7,4GB,256GB PCIe SSD,NVIDIA GeForce GTX 1650,Linux,3.1405502149227824,61448.44061144389
Microsoft,WorkStation,16.455013375416435,HD 1920x1080 ,Intel Core i5,16GB,2TB HDD,Intel Iris Xe Graphics,No OS,3.6237458226327957,61846.45622218777
Dell,Business Laptop,15.973373025975576,HD 1920x1080 ,Intel Core i9,8GB,256GB Flash Storage,NVIDIA GeForce GTX 1650,Windows 10,4.901435298063282,83921.69547611078
MSI,NoteBook,17.038028493194098,4K,AMD Ryzen 7,12GB,6TB HDD,AMD Radeon RX 5600M,Linux,3.0518666343976797,68637.87110904462
MSI,Gaming,14.891746369101082,HD 1920x1080 ,AMD A9-Series 9420,8GB,1TB Fusion Drive,Intel Iris Xe Graphics,Linux,3.659659413536933,35638.44180988002
lenevo,UltraBook,17.385728501254086,2K,AMD Ryzen 7,16GB,512GB eMMC,Intel Iris Xe Graphics,Linux,3.270081711568539,51933.50766654259
Dell,UltraBook,15.373603665064618,IPS Panel Retina Display 2560x1600,AMD Ryzen 5,8GB,256GB eMMC,Intel Iris Xe Graphics,Windows 10,4.095671963627539,83304.04287433003
lenevo,Business Laptop,13.294789592855093,HD 1920x1080 ,Intel Xeon E3-1505M ,4GB,2TB NVMe SSD,AMD Radeon RX 5600M,Linux,3.592673553513132,46644.380956247
Apple,2 in 1 Convertible,16.618913758374358,4K,Intel Core i7,4GB,1TB HDD,NVIDIA GeForce GTX 1650,No OS,2.928182019971352,53733.874488451256
Apple,WorkStation,14.56954478185816,2K,AMD Ryzen 5,12GB,1TB Fusion Drive,AMD Radeon RX 5600M,Linux,3.1391691782307634,46438.614602156726
Apple,UltraBook,15.342228790462194,Full HD,AMD Ryzen 5,16GB,1TB HDD,AMD Radeon RX 5600M,Windows 10,4.555329327467671,54622.63926552262
lenevo,Gaming,14.109443171254993,IPS Panel Full HD / Touchscreen 1920x1080,AMD Ryzen 7,8GB,256GB Flash Storage,AMD Radeon RX 5600M,macOS,4.909599667785306,46151.2445702021
Chuwi,Business Laptop,16.42390960401666,IPS Panel Retina Display 2560x1600,AMD Ryzen 7,4GB,128GB SSD,Intel Iris Xe Graphics,Linux,3.2236018847820813,44472.53059433787
Asus,WorkStation,14.27084249584438,4K,Intel Core i7,12GB,256GB Flash Storage,AMD Radeon RX 5600M,macOS,2.5910502358581526,61093.48658915074
Acer,NoteBook,11.11518909738898,4K,Intel Core i9,8GB,128GB PCIe SSD,AMD Radeon RX 5600M,Windows 11,2.5131517970085313,46763.94179969689
hp,Business Laptop,16.385321315089985,IPS Panel Retina Display 2560x1600,AMD A9-Series 9420,4GB,512GB NVMe SSD,NVIDIA GeForce GTX 1650,macOS,4.14288901606514,30225.588453754695
Acer,WorkStation,14.60713902132732,IPS Panel Full HD / Touchscreen 1920x1080,Intel Pentium Quad Core N4200,8GB,2TB HDD,Intel Iris Xe Graphics,Linux,2.033967870516956,44550.329100655625
Apple,2 in 1 Convertible,12.106630515110774,2K,Intel Xeon E3-1505M ,4GB,128GB SSD,NVIDIA GeForce GTX 1650,macOS,4.320915193867352,57916.71750603581
hp,2 in 1 Convertible,15.062085500334867,IPS Panel Full HD / Touchscreen 1920x1080,Intel Celeron Dual Core 3855U ,8GB,6TB HDD,AMD Radeon RX 5600M,Windows 11,4.238783598923693,59184.912965533935
Acer,Gaming,13.290537972860948,Full HD,Intel Xeon E3-1505M ,8GB,1TB HDD,AMD Radeon RX 5600M,Windows 10,3.7699931672449543,40566.695955949675
Apple,NoteBook,13.362877454216312,IPS Panel Full HD / Touchscreen 1920x1080,AMD Ryzen 7,12GB,2TB NVMe SSD,NVIDIA GeForce GTX 1650,Windows 10,4.417769586980097,58914.661819296045
Apple,Gaming,16.810065907912698,Full HD,Intel Xeon E3-1505M ,8GB,2TB NVMe SSD,AMD Radeon RX 5600M,No OS,3.9891706761549655,33407.6011237414
Asus,Gaming,16.60184996117863,HD 1920x1080 ,Intel Atom x5-Z8550,12GB,1TB HDD,NVIDIA GeForce GTX 1650,Linux,3.9563864552948047,66359.432761618
Microsoft,Gaming,14.547159814473131,HD 1920x1080 ,AMD A9-Series 9420,16GB,1TB HDD,Intel Iris Xe Graphics,No OS,4.111030387707539,33637.52141969398
lenevo,Business Laptop,17.754913080553713,IPS Panel Retina Display 2560x1600,Intel Xeon E3-1505M ,4GB,1TB HDD,Intel Iris Xe Graphics,No OS,4.504091705712128,46276.81771068899
Dell,WorkStation,11.849255088672997,IPS Panel Retina Display 2560x1600,AMD Ryzen 5,4GB,256GB eMMC,Intel Iris Xe Graphics,Linux,3.451335324915907,51687.76736741006
MSI,NoteBook,13.438379170697868,2K,AMD A9-Series 9420,4GB,2TB HDD,AMD Radeon RX 5600M,Linux,3.740264261815851,63845.01312485539
Apple,Gaming,15.589871534175487,2K,Intel Core i7,16GB,256GB SSD,AMD Radeon RX 5600M,No OS,3.8166837517107126,33319.41050980098
Asus,UltraBook,15.514996479401066,IPS Panel Retina Display 2560x1600,Intel Core i5,4GB,512GB SSD,Intel Iris Xe Graphics,Linux,3.7954160112408486,37399.56102293962
Asus,Gaming,13.051619480738502,2K,Intel Core i5,4GB,6TB HDD,AMD Radeon RX 5600M,Linux,3.890457565234665,50543.26031262742
Apple,2 in 1 Convertible,12.892601709406819,2K,Intel Atom x5-Z8550,12GB,2TB HDD,NVIDIA GeForce GTX 1650,Windows 10,3.2355224831598974,54988.10805071215
Chuwi,2 in 1 Convertible,14.384914117652329,HD 1920x1080 ,Intel Atom x5-Z8550,8GB,2TB HDD,AMD Radeon RX 5600M,Windows 11,3.22466584624867,46077.1697065012
Microsoft,2 in 1 Convertible,13.082417296743738,IPS Panel Full HD / Touchscreen 1920x1080,AMD A9-Series 9420,8GB,256GB SSD,NVIDIA GeForce GTX 1650,Linux,3.5700394023335433,36072.17468159639
MSI,Business Laptop,14.053805617773687,2K,AMD Ryzen 7,16GB,256GB SSD,AMD Radeon RX 5600M,Windows 10,4.701022824312329,55728.63154179111
Apple,UltraBook,14.253508644511562,IPS Panel Retina Display 2560x1600,Intel Pentium Quad Core N4200,8GB,4TB HDD,Intel Iris Xe Graphics,Windows 11,4.246142568656178,47378.79505210689
Microsoft,2 in 1 Convertible,14.782286910742215,HD 1920x1080 ,Intel Xeon E3-1505M ,12GB,2TB HDD,Intel Iris Xe Graphics,Windows 10,3.152948556519089,67471.08479645313
Chuwi,2 in 1 Convertible,12.029880220225976,4K,AMD Ryzen 7,16GB,256GB PCIe SSD,Intel Iris Xe Graphics,macOS,4.3564638412318715,68356.54399058929
MSI,NoteBook,17.778505321093597,HD 1920x1080 ,Intel Celeron Dual Core 3855U ,12GB,128GB PCIe SSD,Intel Iris Xe Graphics,Windows 10,4.572984478501452,60471.65811597984
hp,Gaming,11.078604103162293,IPS Panel Retina Display 2560x1600,Intel Atom x5-Z8550,12GB,256GB PCIe SSD,NVIDIA GeForce GTX 1650,Linux,4.740863716995131,69976.31255710518
Microsoft,Gaming,16.034236460321495,2K,AMD Ryzen 7,12GB,512GB SSD,NVIDIA GeForce GTX 1650,Windows 11,2.2696498209728313,59301.17028063843
hp,Gaming,14.130030180007951,2K,AMD Ryzen 7,12GB,128GB PCIe SSD,NVIDIA GeForce GTX 1650,Windows 10,3.2094877620746978,71092.99118547507
Apple,2 in 1 Convertible,15.5166725270904,4K,Intel Core i5,16GB,6TB HDD,NVIDIA GeForce GTX 1650,Windows 11,4.484591692261006,59932.246135122514
Acer,Gaming,17.171515809759093,Full HD,Intel Core i9,12GB,128GB PCIe SSD,Intel Iris Xe Graphics,macOS,3.970727036499732,35491.68693369292
lenevo,Gaming,11.647690931334825,IPS Panel Retina Display 2560x1600,Intel Core i5,8GB,4TB HDD,NVIDIA GeForce GTX 1650,No OS,3.709709590132413,52248.83286423277
Acer,UltraBook,11.270473983105797,HD 1920x1080 ,Intel Celeron Dual Core 3855U ,16GB,512GB eMMC,Intel Iris Xe Graphics,macOS,3.3096771817005446,48374.374532663525
Dell,WorkStation,17.684240487604608,HD 1920x1080 ,Intel Xeon E3-1505M ,12GB,2TB HDD,AMD Radeon RX 5600M,Windows 11,4.064641286930806,36902.621996641
lenevo,WorkStation,17.728344516000746,Full HD,AMD Ryzen 5,4GB,1TB HDD,NVIDIA GeForce GTX 1650,macOS,2.5622681567230425,41074.49175047827
Microsoft,NoteBook,16.64737586167314,Full HD,Intel Core i9,8GB,6TB HDD,NVIDIA GeForce GTX 1650,No OS,2.543689185961526,33394.8056154601
Chuwi,WorkStation,15.88021975920454,HD 1920x1080 ,AMD A9-Series 9420,8GB,256GB SSD,NVIDIA GeForce GTX 1650,Linux,4.283261966632806,49208.04345059574
Dell,Gaming,11.127953001641428,4K,AMD Ryzen 5,16GB,1TB HDD,AMD Radeon RX 5600M,No OS,2.6678238754959698,30592.761911848018
Microsoft,Gaming,11.48049525551615,IPS Panel Full HD / Touchscreen 1920x1080,Intel Core i9,12GB,1TB NVMe SSD,AMD Radeon RX 5600M,No OS,4.627820957012398,59305.32509171351
Microsoft,Business Laptop,12.13514826887647,2K,Intel Core i7,16GB,2TB NVMe SSD,NVIDIA GeForce GTX 1650,Windows 11,4.7663303140974564,30478.84410613602
Microsoft,Business Laptop,11.166014956870901,HD 1920x1080 ,AMD A9-Series 9420,8GB,512GB SSD,Intel Iris Xe Graphics,Windows 11,3.3801638984284716,55337.38920351337
Chuwi,2 in 1 Convertible,17.833237330848338,4K,Intel Xeon E3-1505M ,12GB,6TB HDD,NVIDIA GeForce GTX 1650,Windows 11,4.491509024357734,35296.696889632854
Asus,Gaming,15.50335747321422,Full HD,Intel Atom x5-Z8550,16GB,256GB SSD,AMD Radeon RX 5600M,Linux,3.2221636819192723,38046.46151535526
Chuwi,WorkStation,15.0508614099349,Full HD,Intel Core i5,4GB,512GB SSD,AMD Radeon RX 5600M,Windows 10,3.4502922911850793,33897.4779299254
Acer,Business Laptop,16.620132233123705,Full HD,Intel Xeon E3-1505M ,4GB,128GB PCIe SSD,AMD Radeon RX 5600M,Windows 10,2.689232927922784,54857.16539011341
Asus,WorkStation,15.93098717710622,HD 1920x1080 ,Intel Core i5,16GB,2TB NVMe SSD,AMD Radeon RX 5600M,Windows 11,4.468897794280524,40022.39244392878
MSI,Gaming,14.155561530744535,HD 1920x1080 ,AMD Ryzen 7,16GB,2TB SATA SSD,NVIDIA GeForce GTX 1650,Windows 11,4.680974541965003,55009.99799589308
hp,2 in 1 Convertible,12.032293544902007,IPS Panel Full HD / Touchscreen 1920x1080,AMD A9-Series 9420,8GB,256GB Flash Storage,NVIDIA GeForce GTX 1650,macOS,3.0801464918456727,63643.72265889851
MSI,2 in 1 Convertible,15.867922298860993,Full HD,AMD A9-Series 9420,4GB,4TB HDD,Intel Iris Xe Graphics,No OS,2.0739357368861313,51746.13498157419
hp,UltraBook,17.410271415403024,4K,Intel Core i9,8GB,1TB Fusion Drive,Intel Iris Xe Graphics,Windows 10,4.568753362805335,41096.06217369071
MSI,WorkStation,16.924932465311905,HD 1920x1080 ,AMD Ryzen 7,12GB,1TB SSHD,AMD Radeon RX 5600M,Linux,4.175989516350203,45178.91471164206
Asus,2 in 1 Convertible,16.196901106249552,IPS Panel Full HD / Touchscreen 1920x1080,Intel Core i5,16GB,1TB Fusion Drive,NVIDIA GeForce GTX 1650,macOS,4.1513720230576645,63591.02088431001
Dell,UltraBook,15.604277325207118,4K,Intel Core i9,4GB,512GB eMMC,Intel Iris Xe Graphics,Windows 10,4.347114541632594,44472.64931462046
